id,tweet_type,attack_annotation
1065586444473913344,tweet,1
1065586444478152704,tweet,1
1065586461251198982,tweet,1
1065586461246963713,tweet,1
1065586465449656320,tweet,1
1065586478049345536,tweet,1
1065586478057701376,tweet,1
1065586478049312768,tweet,1
1065586478024220673,tweet,1
1065586478040956928,tweet,1
1065586478049312769,tweet,1
1065586478028345344,tweet,1
1065586478053498880,tweet,1
1065586478040981505,tweet,1
1065586478045106176,tweet,1
1065586478040973317,tweet,1
1065586494830723072,tweet,1
1065586494805553153,tweet,1
1065586498995658753,tweet,1
1065586498999853056,tweet,1
1065586499025072128,tweet,1
1065586503206797314,tweet,1
1065585332979212289,deletion,1
1065585383344390144,deletion,1
1065585349760565248,deletion,1
1065585333012758529,deletion,1
1065585332987535360,deletion,1
1065585387538710528,deletion,1
1065585412670976001,deletion,1
1065585408480817153,deletion,1
1065585408501788673,deletion,1
1065585412691959809,deletion,1
1065585433671884800,deletion,1
1065585425279066112,deletion,1
1065585387509297152,deletion,1
1065585458816696325,deletion,1
1065585471395454977,deletion,1
1065585479783985157,deletion,1
1065585496573792257,deletion,1
1065585488206225408,deletion,1
1065585525950726144,deletion,1
1065585521739616256,deletion,1
1065585408480808960,deletion,1
1065585538500083712,deletion,1
1065585534309937152,deletion,1
1065585555310813184,deletion,1
1065585572054470657,deletion,1
1065585588861059072,deletion,1
1065585588865245186,deletion,1
1065585588852727808,deletion,1
1065585597224550403,deletion,1
1065585614026940417,deletion,1
1065585433680191489,deletion,1
1065585622419730433,deletion,1
1065585442035326976,deletion,1
1065585442047881216,deletion,1
1065586478024220673,deletion,1
1065586478057701376,deletion,1
1065586444478152704,deletion,1
1065586394138099712,deletion,1
1065586478053498880,deletion,1
1065586478028345344,deletion,1
1065586381592936448,deletion,1
1065586494805553153,deletion,1
1065586465449656320,deletion,1
1065586494830723072,deletion,1
1065586478049312769,deletion,1
1065586478040956928,deletion,1
1065586499025072128,deletion,1
1065586478049312768,deletion,1
1065586478045106176,deletion,1
1065586444473913344,deletion,1
1065586444469764096,deletion,1
1065586377377624065,deletion,1
1065586381588697088,deletion,1
1065586381592952835,deletion,1
1065586498999853056,deletion,1
1065586478049345536,deletion,1
1065586461246963713,deletion,1
1065586377373421568,deletion,1
1065586478040973317,deletion,1
1065586503206797314,deletion,1
1065586377360838656,deletion,1
1065586461251198982,deletion,1
1065586498995658753,deletion,1
1065586381592903681,deletion,1
1065586478040981505,deletion,1
1065586381567586304,deletion,1
1065591670597652480,tweet,2
1065591670601854977,tweet,2
1065591674783653890,tweet,2
1065591687379066880,tweet,2
1065591691560869891,tweet,2
1065591708321234944,tweet,2
1065591712549126144,tweet,2
1065591720908341248,tweet,2
1065592052266741761,tweet,2
1065592064866316288,tweet,2
1065592073242492928,tweet,2
1065592073259229184,tweet,2
1065592077453598720,tweet,2
1065592077457768448,tweet,2
1065592081618481153,tweet,2
1065592081618481152,tweet,2
1065592085821165574,tweet,2
1065591674783653890,deletion,2
1065591670597652480,deletion,2
1065591687379066880,deletion,2
1065591670601854977,deletion,2
1065592119375654912,tweet,2
1065591691560869891,deletion,2
1065592123578359811,tweet,2
1065592127785263104,tweet,2
1065592127789379584,tweet,2
1065592131958509568,tweet,2
1065592131966959621,tweet,2
1065592131983679489,tweet,2
1065592136177983489,tweet,2
1065592140368093185,tweet,2
1065592140334604288,tweet,2
1065592140347203585,tweet,2
1065591708321234944,deletion,2
1065591712549126144,deletion,2
1065591720908341248,deletion,2
1065592131958509568,deletion,2
1065592127785263104,deletion,2
1065592073242492928,deletion,2
1065592077453598720,deletion,2
1065592081618481152,deletion,2
1065592085821165574,deletion,2
1065592073259229184,deletion,2
1065592131966959621,deletion,2
1065592140347203585,deletion,2
1065592140334604288,deletion,2
1065592140368093185,deletion,2
1065592131983679489,deletion,2
1065592064866316288,deletion,2
1065592081618481153,deletion,2
1065592136177983489,deletion,2
1065592127789379584,deletion,2
1065592077457768448,deletion,2
1065592123578359811,deletion,2
1065592119375654912,deletion,2
1065592052266741761,deletion,2
1065676861089480704,tweet,1
1065676869494808576,tweet,1
1065676873684975622,tweet,1
1065676894652239872,tweet,1
1065676894648061952,tweet,1
1065676911416885248,tweet,1
1065676911421075457,tweet,1
1065676915606999041,tweet,1
1065676915615387648,tweet,1
1065676919818067968,tweet,1
1065676919818149888,tweet,1
1065676932405186560,tweet,1
1065676949186584577,tweet,1
1065676957587816451,tweet,1
1065676961756925952,tweet,1
1065676965959663616,tweet,1
1065676965942829056,tweet,1
1065676970158112769,tweet,1
1065676978546794498,tweet,1
1065676978525736961,tweet,1
1065676978555142147,tweet,1
1065676999526633472,tweet,1
1065676999509852163,tweet,1
1065677003712540683,tweet,1
1065677016287113217,tweet,1
1065677020468838406,tweet,1
1065677028891025410,tweet,1
1065677049837363204,tweet,1
1065677054040002561,tweet,1
1065677074998984704,tweet,1
1065677074990596096,tweet,1
1065677083387600901,tweet,1
1065677091767758848,tweet,1
1065677095974699008,tweet,1
1065677108578529280,tweet,1
1065677116954554373,tweet,1
1065677121127890944,tweet,1
1065677121127886848,tweet,1
1065677129524944900,tweet,1
1065677129520680960,tweet,1
1065677142112067584,tweet,1
1065677150508986369,tweet,1
1065677150488010754,tweet,1
1065677154682322945,tweet,1
1065677167298793472,tweet,1
1065677167290449921,tweet,1
1065677175683194880,tweet,1
1065677175653834752,tweet,1
1065677179848204288,tweet,1
1065677179881697281,tweet,1
1065677205022404609,tweet,1
1065677179848204288,deletion,1
1065676894648061952,deletion,1
1065676894652239872,deletion,1
1065676911416885248,deletion,1
1065676911421075457,deletion,1
1065676915615387648,deletion,1
1065676915606999041,deletion,1
1065676919818067968,deletion,1
1065676932405186560,deletion,1
1065676949186584577,deletion,1
1065676957587816451,deletion,1
1065676961756925952,deletion,1
1065676861089480704,deletion,1
1065676965959663616,deletion,1
1065676965942829056,deletion,1
1065676970158112769,deletion,1
1065676978546794498,deletion,1
1065676978555142147,deletion,1
1065676873684975622,deletion,1
1065676869494808576,deletion,1
1065676978525736961,deletion,1
1065677003712540683,deletion,1
1065676999526633472,deletion,1
1065676999509852163,deletion,1
1065677016287113217,deletion,1
1065676919818149888,deletion,1
1065677020468838406,deletion,1
1065677028891025410,deletion,1
1065677049837363204,deletion,1
1065677054040002561,deletion,1
1065677074990596096,deletion,1
1065677074998984704,deletion,1
1065677083387600901,deletion,1
1065677091767758848,deletion,1
1065677095974699008,deletion,1
1065677108578529280,deletion,1
1065677116954554373,deletion,1
1065677121127886848,deletion,1
1065677121127890944,deletion,1
1065677129520680960,deletion,1
1065677129524944900,deletion,1
1065677142112067584,deletion,1
1065677150508986369,deletion,1
1065677150488010754,deletion,1
1065677154682322945,deletion,1
1065677167290449921,deletion,1
1065677167298793472,deletion,1
1065677175683194880,deletion,1
1065677179881697281,deletion,1
1065677175653834752,deletion,1
1065677205022404609,deletion,1
1067404658493349888,tweet,1
1067404683650768896,tweet,1
1067404692030980096,tweet,1
1067404717230354432,tweet,1
1067404964681654272,tweet,1
1067404977268760576,tweet,1
1067404989826510848,tweet,1
1067405015025950720,tweet,1
1067405023389327361,tweet,1
1067405035963891712,tweet,1
1067405048571932672,tweet,1
1067405048571981825,tweet,1
1067405048563548161,tweet,1
1067405065332424705,tweet,1
1067405082134831104,tweet,1
1067405086320664576,tweet,1
1067405094717726721,tweet,1
1067405098899386368,tweet,1
1067405132432842757,tweet,1
1067405132449685505,tweet,1
1067405170198413312,tweet,1
1067405178603745281,tweet,1
1067405178607935488,tweet,1
1067405178591215618,tweet,1
1067405191153106944,tweet,1
1067405195360038913,tweet,1
1067405195385192450,tweet,1
1067405216335712257,tweet,1
1067405237319884800,tweet,1
1067405258291326976,tweet,1
1067405258278780928,tweet,1
1067405266667429888,tweet,1
1067405279258648576,tweet,1
1067405300221784064,tweet,1
1067405316982276096,tweet,1
1067405325370908677,tweet,1
1067405371508166657,tweet,1
1067405392517480450,tweet,1
1067405392500674560,tweet,1
1067405392504864768,tweet,1
1067405405091958785,tweet,1
1067405405070991363,tweet,1
1067405409294606336,tweet,1
1067405413484818433,tweet,1
1067405417670692864,tweet,1
1067405392500674560,deletion,1
1067404964681654272,deletion,1
1067404977268760576,deletion,1
1067404989826510848,deletion,1
1067404658493349888,deletion,1
1067404683650768896,deletion,1
1067404692030980096,deletion,1
1067405015025950720,deletion,1
1067405023389327361,deletion,1
1067404717230354432,deletion,1
1067405035963891712,deletion,1
1067405048571981825,deletion,1
1067405048563548161,deletion,1
1067405048571932672,deletion,1
1067405065332424705,deletion,1
1067405082134831104,deletion,1
1067405086320664576,deletion,1
1067405094717726721,deletion,1
1067405098899386368,deletion,1
1067405132449685505,deletion,1
1067405132432842757,deletion,1
1067405170198413312,deletion,1
1067405178603745281,deletion,1
1067405178591215618,deletion,1
1067405178607935488,deletion,1
1067405191153106944,deletion,1
1067405195385192450,deletion,1
1067405195360038913,deletion,1
1067405216335712257,deletion,1
1067405237319884800,deletion,1
1067405258291326976,deletion,1
1067405258278780928,deletion,1
1067405266667429888,deletion,1
1067405279258648576,deletion,1
1067405300221784064,deletion,1
1067405316982276096,deletion,1
1067405325370908677,deletion,1
1067405371508166657,deletion,1
1067405392504864768,deletion,1
1067405392517480450,deletion,1
1067405405091958785,deletion,1
1067405405070991363,deletion,1
1067405409294606336,deletion,1
1067405413484818433,deletion,1
1067405417670692864,deletion,1
1067424807921188864,tweet,2
1067424820516646917,tweet,2
1067424862459895808,tweet,2
1067424975693340677,tweet,2
1067425038616293377,tweet,2
1067425063782227973,tweet,2
1067425126696665088,tweet,2
1067425126717841408,tweet,2
1067425147676585984,tweet,2
1067425160238518273,tweet,2
1067425164462383105,tweet,2
1067425210574356482,tweet,2
1067425235756965888,tweet,2
1067425239938658304,tweet,2
1067424807921188864,deletion,2
1067424820516646917,deletion,2
1067424862459895808,deletion,2
1067424975693340677,deletion,2
1067425038616293377,deletion,2
1067425063782227973,deletion,2
1067425126696665088,deletion,2
1067425126717841408,deletion,2
1067425147676585984,deletion,2
1067425164462383105,deletion,2
1067425160238518273,deletion,2
1067425210574356482,deletion,2
1067425235756965888,deletion,2
1067425239938658304,deletion,2
1067458647595409411,tweet,3
1067458647566020608,tweet,3
1067458655975555073,tweet,3
1067458832111230977,tweet,3
1067458832132202496,tweet,3
1067458832106995712,tweet,3
1067458832136368128,tweet,3
1067459150907609088,tweet,3
1067459150907666439,tweet,3
1067459150903472129,tweet,3
1067459205429411840,tweet,3
1067459289286094850,tweet,3
1067459419313717248,tweet,3
1067459419326287872,tweet,3
1067459759081689089,tweet,3
1067459759064928257,tweet,3
1067459759064997889,tweet,3
1067459759064911878,tweet,3
1067459859728265217,tweet,3
1067459872306995201,tweet,3
1067459893291044864,tweet,3
1067459893291028480,tweet,3
1067459893295235073,tweet,3
1067459931039776768,tweet,3
1067459931043966976,tweet,3
1067459931048161282,tweet,3
1067460119791833089,tweet,3
1067458647595409411,deletion,3
1067458647566020608,deletion,3
1067458655975555073,deletion,3
1067458832106995712,deletion,3
1067458832136368128,deletion,3
1067458832111230977,deletion,3
1067458832132202496,deletion,3
1067459150907609088,deletion,3
1067459289286094850,deletion,3
1067459150907666439,deletion,3
1067459150903472129,deletion,3
1067459205429411840,deletion,3
1067459419313717248,deletion,3
1067459419326287872,deletion,3
1067459759081689089,deletion,3
1067459759064928257,deletion,3
1067459759064997889,deletion,3
1067459759064911878,deletion,3
1067459893291044864,deletion,3
1067459859728265217,deletion,3
1067459931039776768,deletion,3
1067459893291028480,deletion,3
1067459931043966976,deletion,3
1067459931048161282,deletion,3
1067459893295235073,deletion,3
1067459872306995201,deletion,3
1067460119791833089,deletion,3
1068158412683395077,tweet,1
1068158416869384192,tweet,1
1068158421080465408,tweet,1
1068158421076242432,tweet,1
1068158425241145344,tweet,1
1068158437853462528,tweet,1
1068158442030927873,tweet,1
1068158450432135168,tweet,1
1068158450419621888,tweet,1
1068158454626492417,tweet,1
1068158588839968768,tweet,1
1068158588852625413,tweet,1
1068158601422868481,tweet,1
1068158613989064707,tweet,1
1068158634956398592,tweet,1
1068158639154839552,tweet,1
1068158639150632961,tweet,1
1068158647543521282,tweet,1
1068158660122222593,tweet,1
1068158676924542977,tweet,1
1068158706280476673,tweet,1
1068158710462275584,tweet,1
1068158735653265408,tweet,1
1068158765009113089,tweet,1
1068158773401972736,tweet,1
1068158773376757760,tweet,1
1068158773368418304,tweet,1
1068158773381029889,tweet,1
1068158773397778432,tweet,1
1068158773380947969,tweet,1
1068158781790478338,tweet,1
1068158781786345472,tweet,1
1068158785984839680,tweet,1
1068158806952169473,tweet,1
1068158806952157185,tweet,1
1068158815344963585,tweet,1
1068158823708397568,tweet,1
1068158857275416576,tweet,1
1068158861448814592,tweet,1
1068158865643118592,tweet,1
1068158874031669248,tweet,1
1068158874035937281,tweet,1
1068158878221811712,tweet,1
1068158886623027200,tweet,1
1068158886627160064,tweet,1
1068158886622973952,tweet,1
1068158899214303232,tweet,1
1068158907615457280,tweet,1
1068158920169062401,tweet,1
1068158932785479680,tweet,1
1068158983087771649,tweet,1
1068158983083577344,tweet,1
1068158983079424000,tweet,1
1068158999890137090,tweet,1
1068159004071858176,tweet,1
1068159004071858177,tweet,1
1068159025060155392,tweet,1
1068159033432072192,tweet,1
1068158588852625413,deletion,1
1068158588839968768,deletion,1
1068158601422868481,deletion,1
1068158412683395077,deletion,1
1068158416869384192,deletion,1
1068158425241145344,deletion,1
1068158613989064707,deletion,1
1068158421076242432,deletion,1
1068158421080465408,deletion,1
1068158437853462528,deletion,1
1068158442030927873,deletion,1
1068158450432135168,deletion,1
1068158450419621888,deletion,1
1068158454626492417,deletion,1
1068158634956398592,deletion,1
1068158639150632961,deletion,1
1068158639154839552,deletion,1
1068158647543521282,deletion,1
1068158660122222593,deletion,1
1068158676924542977,deletion,1
1068158706280476673,deletion,1
1068158710462275584,deletion,1
1068158735653265408,deletion,1
1068158765009113089,deletion,1
1068158773376757760,deletion,1
1068158773397778432,deletion,1
1068158773368418304,deletion,1
1068158773401972736,deletion,1
1068158773381029889,deletion,1
1068158773380947969,deletion,1
1068158781786345472,deletion,1
1068158781790478338,deletion,1
1068158785984839680,deletion,1
1068158806952157185,deletion,1
1068158806952169473,deletion,1
1068158815344963585,deletion,1
1068158823708397568,deletion,1
1068158857275416576,deletion,1
1068158861448814592,deletion,1
1068158874035937281,deletion,1
1068158865643118592,deletion,1
1068158874031669248,deletion,1
1068158878221811712,deletion,1
1068158886622973952,deletion,1
1068158886623027200,deletion,1
1068158886627160064,deletion,1
1068158899214303232,deletion,1
1068158907615457280,deletion,1
1068158920169062401,deletion,1
1068158932785479680,deletion,1
1068158983087771649,deletion,1
1068158983083577344,deletion,1
1068158983079424000,deletion,1
1068158999890137090,deletion,1
1068159004071858177,deletion,1
1068159004071858176,deletion,1
1068159025060155392,deletion,1
1068159033432072192,deletion,1
1068598609074184194,tweet,1
1068598621640294400,tweet,1
1068598625847123969,tweet,1
1068598634235740160,tweet,1
1068598634256769025,tweet,1
1068598646801874944,tweet,1
1068598655190540288,tweet,1
1068598655228305408,tweet,1
1068598663616872448,tweet,1
1068598789424975872,tweet,1
1068598793610952705,tweet,1
1068598806214836227,tweet,1
1068598814594994176,tweet,1
1068598818780909568,tweet,1
1068598822983614464,tweet,1
1068598831359643653,tweet,1
1068598839739863040,tweet,1
1068598843938406407,tweet,1
1068598852335353856,tweet,1
1068598869104254978,tweet,1
1068598873327841280,tweet,1
1068598885898248194,tweet,1
1068598885902413825,tweet,1
1068598898497867776,tweet,1
1068598906873946112,tweet,1
1068598911072382984,tweet,1
1068598915254095872,tweet,1
1068598915275067392,tweet,1
1068598919460999168,tweet,1
1068598919461052417,tweet,1
1068598919448444928,tweet,1
1068598923655286784,tweet,1
1068598932043956233,tweet,1
1068598940403154945,tweet,1
1068598944618434561,tweet,1
1068598944635207683,tweet,1
1068598944622682113,tweet,1
1068598948821127171,tweet,1
1068598957188759554,tweet,1
1068598986557280256,tweet,1
1068599015909003265,tweet,1
1068599020111712256,tweet,1
1068599041066442753,tweet,1
1068599045277577216,tweet,1
1068599049476026386,tweet,1
1068599049476026373,tweet,1
1068599057868881920,tweet,1
1068599057877266432,tweet,1
1068599066236542976,tweet,1
1068599074637664257,tweet,1
1068599087233159170,tweet,1
1068599120791814144,tweet,1
1068599141729746950,tweet,1
1068599150118387713,tweet,1
1068599158523727872,tweet,1
1068599162718093314,tweet,1
1068599171110879235,tweet,1
1068599175296765953,tweet,1
1068599192069828614,tweet,1
1068598609074184194,deletion,1
1068598621640294400,deletion,1
1068598793610952705,deletion,1
1068598789424975872,deletion,1
1068598625847123969,deletion,1
1068598634235740160,deletion,1
1068598806214836227,deletion,1
1068598646801874944,deletion,1
1068598655190540288,deletion,1
1068598655228305408,deletion,1
1068598814594994176,deletion,1
1068598663616872448,deletion,1
1068598634256769025,deletion,1
1068598818780909568,deletion,1
1068598831359643653,deletion,1
1068598822983614464,deletion,1
1068598839739863040,deletion,1
1068598843938406407,deletion,1
1068598852335353856,deletion,1
1068598869104254978,deletion,1
1068598873327841280,deletion,1
1068598885902413825,deletion,1
1068598885898248194,deletion,1
1068598898497867776,deletion,1
1068598906873946112,deletion,1
1068598911072382984,deletion,1
1068598915275067392,deletion,1
1068598915254095872,deletion,1
1068598919461052417,deletion,1
1068598919460999168,deletion,1
1068598919448444928,deletion,1
1068598923655286784,deletion,1
1068598932043956233,deletion,1
1068598940403154945,deletion,1
1068598948821127171,deletion,1
1068598944618434561,deletion,1
1068598944622682113,deletion,1
1068598944635207683,deletion,1
1068598957188759554,deletion,1
1068598986557280256,deletion,1
1068599015909003265,deletion,1
1068599020111712256,deletion,1
1068599045277577216,deletion,1
1068599041066442753,deletion,1
1068599049476026386,deletion,1
1068599049476026373,deletion,1
1068599057877266432,deletion,1
1068599057868881920,deletion,1
1068599074637664257,deletion,1
1068599066236542976,deletion,1
1068599087233159170,deletion,1
1068599120791814144,deletion,1
1068599150118387713,deletion,1
1068599141729746950,deletion,1
1068599162718093314,deletion,1
1068599158523727872,deletion,1
1068599171110879235,deletion,1
1068599175296765953,deletion,1
1068599192069828614,deletion,1
1071070538930495488,tweet,1
1071070538926358528,tweet,1
1071070568282275840,tweet,1
1071070610212696072,tweet,1
1071070736029233155,tweet,1
1071070736046088193,tweet,1
1071070736033439745,tweet,1
1071070736025075716,tweet,1
1071070736041820160,tweet,1
1071070756996562946,tweet,1
1071070761216024577,tweet,1
1071070761211838465,tweet,1
1071070765401948161,tweet,1
1071070769608843265,tweet,1
1071070769617231873,tweet,1
1071070769579479046,tweet,1
1071070769583677441,tweet,1
1071070769600454657,tweet,1
1071070790588739584,tweet,1
1071070798939590663,tweet,1
1071070840882651136,tweet,1
1071070866061082624,tweet,1
1071070891243724800,tweet,1
1071070903801384960,tweet,1
1071070920595439616,tweet,1
1071070920578609152,tweet,1
1071070941566906370,tweet,1
1071070538926358528,deletion,1
1071070568282275840,deletion,1
1071070538930495488,deletion,1
1071070610212696072,deletion,1
1071070736025075716,deletion,1
1071070736046088193,deletion,1
1071070736033439745,deletion,1
1071070736029233155,deletion,1
1071070736041820160,deletion,1
1071070761216024577,deletion,1
1071070765401948161,deletion,1
1071070761211838465,deletion,1
1071070769600454657,deletion,1
1071070756996562946,deletion,1
1071070769617231873,deletion,1
1071070769608843265,deletion,1
1071070769579479046,deletion,1
1071070769583677441,deletion,1
1071070790588739584,deletion,1
1071070798939590663,deletion,1
1071070840882651136,deletion,1
1071070866061082624,deletion,1
1071070903801384960,deletion,1
1071070891243724800,deletion,1
1071070920595439616,deletion,1
1071070920578609152,deletion,1
1071070941566906370,deletion,1
1080772156995321862,tweet,1
1080772182152753152,tweet,1
1080772190562385920,tweet,1
1080772194769297408,tweet,1
1080772203120074752,tweet,1
1080772211521265665,tweet,1
1080772211533860864,tweet,1
1080772219901542401,tweet,1
1080772219897286663,tweet,1
1080772219914080256,tweet,1
1080772245075709952,tweet,1
1080772253455994881,tweet,1
1080772270245715968,tweet,1
1080772270237380608,tweet,1
1080772274460987392,tweet,1
1080772312172060672,tweet,1
1080772316374753280,tweet,1
1080772328970174464,tweet,1
1080772358326108160,tweet,1
1080772362537181187,tweet,1
1080772387677896706,tweet,1
1080772387690422272,tweet,1
1080772400264941568,tweet,1
1080772400285974528,tweet,1
1080772417067384832,tweet,1
1080772421244858371,tweet,1
1080772433823571968,tweet,1
1080772450604978176,tweet,1
1080772450592395264,tweet,1
1080772459010379777,tweet,1
1080772475779203073,tweet,1
1080772496721354752,tweet,1
1080772156995321862,deletion,1
1080772182152753152,deletion,1
1080772190562385920,deletion,1
1080772194769297408,deletion,1
1080772203120074752,deletion,1
1080772211521265665,deletion,1
1080772211533860864,deletion,1
1080772219914080256,deletion,1
1080772219897286663,deletion,1
1080772219901542401,deletion,1
1080772245075709952,deletion,1
1080772253455994881,deletion,1
1080772270237380608,deletion,1
1080772274460987392,deletion,1
1080772270245715968,deletion,1
1080772312172060672,deletion,1
1080772316374753280,deletion,1
1080772328970174464,deletion,1
1080772358326108160,deletion,1
1080772362537181187,deletion,1
1080772387677896706,deletion,1
1080772387690422272,deletion,1
1080772400285974528,deletion,1
1080772400264941568,deletion,1
1080772417067384832,deletion,1
1080772421244858371,deletion,1
1080772433823571968,deletion,1
1080772450604978176,deletion,1
1080772450592395264,deletion,1
1080772459010379777,deletion,1
1080772475779203073,deletion,1
1080772496721354752,deletion,1
1080881317947076613,tweet,1
1080881317968035840,tweet,1
1080881317959663618,tweet,1
1080881322153963520,tweet,1
1080881322166534145,tweet,1
1080881322170769410,tweet,1
1080881322170765313,tweet,1
1080881322162307072,tweet,1
1080881322158157824,tweet,1
1080881326339866624,tweet,1
1080881326331490305,tweet,1
1080881326344073218,tweet,1
1080881330555179009,tweet,1
1080881330550988802,tweet,1
1080881330542530560,tweet,1
1080881334753652738,tweet,1
1080881334749483008,tweet,1
1080881334736875520,tweet,1
1080881334720049158,tweet,1
1080881338922745867,tweet,1
1080881338926972928,tweet,1
1080881338922795010,tweet,1
1080881338922778624,tweet,1
1080881338935373825,tweet,1
1080881338935201792,tweet,1
1080881338939514884,tweet,1
1080881338918539264,tweet,1
1080881343142211584,tweet,1
1080881343112929280,tweet,1
1080881351518240768,tweet,1
1080881355700035584,tweet,1
1080881355695755264,tweet,1
1080881355695800320,tweet,1
1080881372498198528,tweet,1
1080881389267046400,tweet,1
1080881389241810944,tweet,1
1080881389246050304,tweet,1
1080881389279633414,tweet,1
1080881389245992961,tweet,1
1080881527674810369,tweet,1
1080881527666421761,tweet,1
1080881531869163520,tweet,1
1080881536055021568,tweet,1
1080881536046678018,tweet,1
1080881536063414272,tweet,1
1080881544447905792,tweet,1
1080881544431054851,tweet,1
1080881544468881408,tweet,1
1080881544452030464,tweet,1
1080881544431054852,tweet,1
1080881544447836161,tweet,1
1080881548658987008,tweet,1
1080881552840708096,tweet,1
1080881561225056257,tweet,1
1080881561216708609,tweet,1
1080881565432008704,tweet,1
1080881565427748864,tweet,1
1080881569630433280,tweet,1
1080881573812162560,tweet,1
1080881573808033793,tweet,1
1080881586411843585,tweet,1
1080881598990553088,tweet,1
1080881607383441408,tweet,1
1080881607375048705,tweet,1
1080881607349846018,tweet,1
1080881892558340096,tweet,1
1080881892591919104,tweet,1
1080881896790388736,tweet,1
1080881896756793344,tweet,1
1080881900980449280,tweet,1
1080881900963708929,tweet,1
1080881905157971969,tweet,1
1080881905178943497,tweet,1
1080881905145470976,tweet,1
1080881921956237312,tweet,1
1080881921931005952,tweet,1
1080881921935183872,tweet,1
1080881921918423045,tweet,1
1080881926142156800,tweet,1
1080881926137958400,tweet,1
1080881926125350913,tweet,1
1080881926125355008,tweet,1
1080881926116990977,tweet,1
1080881934530691072,tweet,1
1080881934534934531,tweet,1
1080881934539067392,tweet,1
1080881934509752321,tweet,1
1080881942906789889,tweet,1
1080881942923489282,tweet,1
1080881947092664321,tweet,1
1080881947117785088,tweet,1
1080881947113635841,tweet,1
1080881947088510976,tweet,1
1080881947096821760,tweet,1
1080881947101093888,tweet,1
1080881955498061824,tweet,1
1080881955485437952,tweet,1
1080881959692390400,tweet,1
1080881959675613185,tweet,1
1080881959679737856,tweet,1
1080881959688114176,tweet,1
1080881544468881408,deletion,1
1080881947117785088,deletion,1
1080881896790388736,deletion,1
1080881921918423045,deletion,1
1080881317959663618,deletion,1
1080881926116990977,deletion,1
1080881947101093888,deletion,1
1080881389279633414,deletion,1
1080881351518240768,deletion,1
1080881544452030464,deletion,1
1080881959692390400,deletion,1
1080881322162307072,deletion,1
1080881905178943497,deletion,1
1080881905145470976,deletion,1
1080881343142211584,deletion,1
1080881334720049158,deletion,1
1080881947113635841,deletion,1
1080881607349846018,deletion,1
1080881921935183872,deletion,1
1080881322166534145,deletion,1
1080881569630433280,deletion,1
1080881892558340096,deletion,1
1080881389245992961,deletion,1
1080881338922745867,deletion,1
1080881372498198528,deletion,1
1080881330550988802,deletion,1
1080881527666421761,deletion,1
1080881317947076613,deletion,1
1080881607375048705,deletion,1
1080881598990553088,deletion,1
1080881544431054851,deletion,1
1080881947096821760,deletion,1
1080881955485437952,deletion,1
1080881330555179009,deletion,1
1080881531869163520,deletion,1
1080881959675613185,deletion,1
1080881947092664321,deletion,1
1080881334736875520,deletion,1
1080881338935201792,deletion,1
1080881934509752321,deletion,1
1080881338918539264,deletion,1
1080881355695755264,deletion,1
1080881926125355008,deletion,1
1080881326331490305,deletion,1
1080881544447905792,deletion,1
1080881565432008704,deletion,1
1080881573808033793,deletion,1
1080881955498061824,deletion,1
1080881338922778624,deletion,1
1080881565427748864,deletion,1
1080881896756793344,deletion,1
1080881905157971969,deletion,1
1080881561216708609,deletion,1
1080881536055021568,deletion,1
1080881334753652738,deletion,1
1080881389241810944,deletion,1
1080881355700035584,deletion,1
1080881317968035840,deletion,1
1080881926142156800,deletion,1
1080881947088510976,deletion,1
1080881544431054852,deletion,1
1080881942923489282,deletion,1
1080881536046678018,deletion,1
1080881934530691072,deletion,1
1080881921956237312,deletion,1
1080881338926972928,deletion,1
1080881934534934531,deletion,1
1080881334749483008,deletion,1
1080881355695800320,deletion,1
1080881573812162560,deletion,1
1080881322153963520,deletion,1
1080881892591919104,deletion,1
1080881900963708929,deletion,1
1080881959688114176,deletion,1
1080881338922795010,deletion,1
1080881389267046400,deletion,1
1080881926137958400,deletion,1
1080881934539067392,deletion,1
1080881389246050304,deletion,1
1080881338935373825,deletion,1
1080881552840708096,deletion,1
1080881607383441408,deletion,1
1080881926125350913,deletion,1
1080881343112929280,deletion,1
1080881544447836161,deletion,1
1080881338939514884,deletion,1
1080881900980449280,deletion,1
1080881326344073218,deletion,1
1080881527674810369,deletion,1
1080881322170769410,deletion,1
1080881561225056257,deletion,1
1080881322170765313,deletion,1
1080881942906789889,deletion,1
1080881921931005952,deletion,1
1080881548658987008,deletion,1
1080881586411843585,deletion,1
1080881322158157824,deletion,1
1080881326339866624,deletion,1
1080881959679737856,deletion,1
1080881330542530560,deletion,1
1080881536063414272,deletion,1
1083346654353338368,tweet,1
1083346654336565248,tweet,1
1083346662737752064,tweet,1
1083346666948833282,tweet,1
1083346671138947072,tweet,1
1083346671113777152,tweet,1
1083346679527546881,tweet,1
1083346679531745280,tweet,1
1083346717280477184,tweet,1
1083346725639802881,tweet,1
1083346729842475008,tweet,1
1083346742442110977,tweet,1
1083346742442184704,tweet,1
1083346742421135361,tweet,1
1083346746632228866,tweet,1
1083346750818189312,tweet,1
1083346759210942464,tweet,1
1083346767616327685,tweet,1
1083346784381030400,tweet,1
1083346788562726912,tweet,1
1083346654336565248,deletion,1
1083346654353338368,deletion,1
1083346662737752064,deletion,1
1083346666948833282,deletion,1
1083346671113777152,deletion,1
1083346671138947072,deletion,1
